"id","application","benchmark","file","line","function","version"
"facfe86b-107f-4487-8ae3-a453312a0b9f","435.gromacs","spec2006","invblock.c","43","make_invblock","v1.1"
"061a23ae-0741-4f06-b402-032735e96352","301.apsi","spec2000","apsi.c","3935","dpdy","v1.3"
"26166dea-4a8b-479a-a5d8-04b381eb077a","482.sphinx3","spec2006","feat.c","628","feat_1s_c_d_dd_cep2feat","v1.1"
"c3f1334a-f0c9-44bc-a75e-4c9b5ebad27b","livermore","livermore","lloops.c","1777","endloop","default"
"2a2b23f4-844c-4f9f-9fb3-0b8ebc545110","linear-algebra-blas-gemver","polybench","gemver.c","105","kernel_gemver","4.1"
"9f6cee52-77cb-4910-aa32-02584e25ce1e","amgmk","ASC-llnl","laplace.c","165","GenerateSeqLaplacian","v1.0"
"26166dea-4a8b-479a-a5d8-04b381eb077a","482.sphinx3","spec2006","mdef.c","757","mdef_init","v1.1"
"d6893d2d-e80a-41a2-97d5-a68e57ec24d6","255.vortex","spec2000","ut.c","1000","Ut_CompareString","v1.3"
"57f5968f-a13f-48e5-8e7b-434ec8c25e2e","h264dec-ldecod","mediabench","block.c","994","itrans_2","default"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","pp_sort.c","1379","S_qsortsv","v1.1"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","2774","s273","default"
"54654ab6-2bc0-4aaa-93b9-19f024a64a01","flac","libraries","lpc.c","911","FLAC_lpc_restore_signal","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","3856","s3112","default"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","regcomp.c","537","S_cl_is_anything","v1.1"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","rdopt.c","2129","RDCost_for_macroblocks","default"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","hash.c","294","hashdata_invert_stone","v1.1"
"b0ae4577-72b2-443a-aa4b-bc72c86cb93d","186.crafty","spec2000","preeval.c","112","PreEvaluate","v1.3"
"eba470cf-aab6-44dc-ac96-71836d74ef34","clustering-spectral","cortexsuite","spectral.c","15","distance","default"
"673e5d6c-68c6-48e5-8c7f-3ca2da9cc9d7","srr","cortexsuite","SRREngine.c","166","flush_arr","default"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","h263.c","1375","h263_encode_mb","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","block.c","1109","dct_luma","default"
"97bc8b56-4f5c-4409-b1e7-8805673330e2","twolame","libraries","psycho_3.c","119","psycho_3_spl","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","trans.c","2863","EqPermTrans22","default"
"93cf4c4b-d6e7-4e88-b84d-68d7905c0cca","linear-algebra-solvers-gramschmidt","polybench","gramschmidt.c","33","init_array","4.1"
"2b575b90-58f1-46a3-a7c6-5fe19f136533","darknet","machinelearning","nightmare.c","28","calculate_loss","default"
"6c4a456f-3ec7-4ff6-be71-6fc6a024453d","172.mgrid","spec2000","mgrid.c","695","comm3","v1.3"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","msmpeg4.c","214","init_mv_table","default"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","15424","func9","SERIAL"
"abf501a4-8f47-4a59-b1a0-44b00a72fe27","mozjpeg","GitApps","jidctint.c","1927","jpeg_idct_14x14","default"
"a46358ff-6bba-4292-b23b-c5f9e9cfa7e4","BT","NPB","bt.c","3062","z_solve_cell","2.3-OpenACC-C"
"26a39633-5b80-4207-a8ce-f1057a313a5b","SP","NPB","sp.c","2474","x_solve","2.3-OpenACC-C"
"3a9b6142-ebfa-46bb-b03a-b90dd3063234","whetstone","netlib","whetstone.c","338","main","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","utils.c","145","col2","2.3-OpenACC-C"
"9e7a6c2f-6520-4cae-a913-f01fa1b0f93e","gsm","mediabench","decode.c","28","Postprocessing","default"
"a46358ff-6bba-4292-b23b-c5f9e9cfa7e4","BT","NPB","bt.c","238","error_norm","2.3-OpenACC-C"
"b5e05266-9ade-4e72-8848-b787bf7c047e","neural","FreeBench","neural.c","687","runcont","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","precond.c","742","com_dpc","2.3-OpenACC-C"
"02f8f105-b887-414c-aeaf-335111c3e600","h264enc-ldecod","mediabench","macroblock.c","1932","readMotionInfoFromNAL","default"
"a4ce0222-e283-4fd2-af03-0e12f2223980","csuFaceIdEval_5.1","ALPBench","csuCommonSubspace.c","489","readAndProjectImages","v1.0"
"19f5583c-6036-4029-b06b-e97ce29d7bc4","rasta","mediabench","noise_est.c","288","comp_noisepower","default"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","filllib.c","511","filllib_confirm_safety","v1.1"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","mv-search.c","249","SetupLargerBlocks","v1.1"
"54654ab6-2bc0-4aaa-93b9-19f024a64a01","flac","libraries","lpc.c","1130","FLAC_lpc_restore_signal_wide","default"
"964f604f-1cd7-4f00-adf9-cef96b121606","456.hmmer","spec2006","plan7.c","148","AllocPlan7Body","v1.1"
"aeac982e-58a5-4135-866e-0ad1de6e761d","401.bzip2","spec2006","compress.c","509","sendMTFValues","v1.1"
"968643b8-9101-4005-a503-9ad0540a3e99","crystalMk","ASC-llnl","Crystal_div.c","61","Crystal_div","v1.0"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","mpegaudiodec.c","417","decode_init","default"
"b6c9109d-bfb5-4e21-af8c-8b0bd75bb571","197.parser","spec2000","analyze-linkage.c","208","build_DIS_CON_tree","v1.3"
"b5e05266-9ade-4e72-8848-b787bf7c047e","neural","FreeBench","neural.c","588","unlearn","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","permutat.c","2969","FuncCycleStructurePerm","default"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","moves.c","1068","f_in_check","v1.1"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","223","init","default"
"f543d9d4-c82c-4265-8703-5dd809a9aedc","Stencil","Kernels","stencil.c","206","main","SERIAL"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","memalloc.c","79","get_mem2Dpel","default"
"f22d52b9-f79e-4747-b37c-4eed87681ccc","libdeep","libraries","lodepng.c","3912","unfilterScanline","default"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","dct.c","8729","dynamic_range","default"
"abf501a4-8f47-4a59-b1a0-44b00a72fe27","mozjpeg","GitApps","jcdctmgr.c","1008","quantize_trellis","default"
"62b114a7-0f39-4233-9e03-68f7a1a0933f","linpack","netlib","newlinpack.c","815","dscal_ur","default"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","encode.c","1087","od_compute_var_4x4","default"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_burg_modified.c","220","SKP_Silk_burg_modified","default"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_pitch_analysis_core.c","504","SKP_Silk_pitch_analysis_core","default"
"689c1710-8156-4e21-8d3c-1e3a542e629c","sphinx","cortexsuite","ckd_alloc.c","278","ckd_calloc_3d","default"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","20296","func12","SERIAL"
"c3f1334a-f0c9-44bc-a75e-4c9b5ebad27b","livermore","livermore","lloops.c","756","kernels","default"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_shell_coder.c","39","combine_pulses","default"
"b0ae4577-72b2-443a-aa4b-bc72c86cb93d","186.crafty","spec2000","init.c","678","SetChessBitBoards","v1.3"
"be99b666-ff82-429e-b4c7-dd647519a928","cg","netlib","cg_rc_prb.c","211","test01","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","utils.c","82","l_init","2.3-OpenACC-C"
"19f5583c-6036-4029-b06b-e97ce29d7bc4","rasta","mediabench","mapping.c","175","cr_map_source_data","default"
"9c5c3ce2-0fd6-4b7f-8c23-90055ed72ccb","medley-floyd-warshall","polybench","floyd-warshall.c","70","kernel_floyd_warshall","4.1"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","op.c","1671","Perl_apply_attrs_string","v1.1"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_array_maxabs.c","50","SKP_Silk_int16_array_maxabs","default"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","dragon.c","1292","connected_to_eye","v1.1"
"a4ce48bb-a773-469c-80be-70354cc5d56a","Random","Kernels","random.c","379","PRK_starts","SERIAL"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","vec8bit.c","4694","FuncPROD_COEFFS_VEC8BIT","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","vec8bit.c","2247","OverwriteVec8Bit","default"
"2b575b90-58f1-46a3-a7c6-5fe19f136533","darknet","machinelearning","parser.c","551","parse_net_options","default"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","17860","func30","SERIAL"
"81ab6c67-c756-4778-a5be-b95e3680cd22","svd3","cortexsuite","svd.c","132","svd","default"
"071e0363-89a9-4aac-9f74-05b0f47c1098","mpeg2enc","mediabench","motion.c","1459","dist2","default"
"daccab2c-ec58-41c9-beea-f15be508436a","pifft","FreeBench","pifft.c","623","mp_idiv_2","default"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","influence.c","1565","compute_escape_influence","v1.1"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","block.c","798","dct_luma_16x16","default"
"e90955a5-6c8c-409d-af83-2c5778d5419e","256.bzip2","spec2000","bzip2.c","1381","sendMTFValues","v1.3"
"a46358ff-6bba-4292-b23b-c5f9e9cfa7e4","BT","NPB","bt.c","1794","compute_rhs","2.3-OpenACC-C"
"aeac982e-58a5-4135-866e-0ad1de6e761d","401.bzip2","spec2006","decompress.c","345","BZ2_decompress","v1.1"
"b919fe3c-b703-4275-af94-4af917a18441","FT","NPB","ft.c","334","setup","2.3-OpenACC-C"
"ca618125-7586-41d9-b70f-9605fdd4958c","175.vpr","spec2000","rr_graph_area.c","271","get_cblock_trans","v1.3"
"f22d52b9-f79e-4747-b37c-4eed87681ccc","libdeep","libraries","lodepng.c","751","lodepng_huffman_code_lengths","default"
"a46358ff-6bba-4292-b23b-c5f9e9cfa7e4","BT","NPB","bt.c","860","lhsinit","2.3-OpenACC-C"
"f32e1fb9-3cbb-4074-b3a5-920fc2bb5fd0","linear-algebra-blas-gemm","polybench","gemm.c","40","init_array","4.1"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","mason.c","2198","mor_ne","2.3-OpenACC-C"
"62b114a7-0f39-4233-9e03-68f7a1a0933f","linpack","netlib","newlinpack.c","598","daxpy_r","default"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","string.c","353","ElmsString","v1.3"
"b6c9109d-bfb5-4e21-af8c-8b0bd75bb571","197.parser","spec2000","main.c","946","conj_in_range","v1.3"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","mv-search.c","291","SetupLargerBlocks","default"
"3fed7e45-6769-42c5-bf31-7b9f717c29a4","179.art","spec2000","scanner.c","871","load_train","v1.3"
"f22d52b9-f79e-4747-b37c-4eed87681ccc","libdeep","libraries","lodepng.c","2338","lodepng_crc32","default"
"851a90a6-10d0-4e1f-9838-0f3cce93ad06","default","Fhourstones","play.c","32","play_init","default"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","ac3enc.c","846","ac3_common_init","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","q_matrix.c","374","allocate_QMatrix","default"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","rdopt.c","2013","store_macroblock_parameters","v1.1"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","mbuffer.c","3413","compute_colocated","v1.1"
"b0ae4577-72b2-443a-aa4b-bc72c86cb93d","186.crafty","spec2000","init.c","1054","InitializePawnMasks","v1.3"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","rdopt.c","1604","SetCoeffAndReconstruction8x8","default"
"964f604f-1cd7-4f00-adf9-cef96b121606","456.hmmer","spec2006","plan7.c","977","DegenerateSymbolScore","v1.1"
"d965f14b-5a25-44ec-8519-c60ef13c6b56","Amr","Kernels","amr.c","492","main","SERIAL"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","pvq.c","1102","od_pvq_synthesis_partial","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","adapt.c","322","do_refine","2.3-OpenACC-C"
"d7e46df7-7bec-43eb-bf80-be027ee95366","fourinarow","FreeBench","fourinarow.c","107","init_patterns","default"
"54654ab6-2bc0-4aaa-93b9-19f024a64a01","flac","libraries","metadata_iterators.c","2012","unpack_uint32","default"
"9e7a6c2f-6520-4cae-a913-f01fa1b0f93e","gsm","mediabench","long_term.c","527","Long_term_analysis_filtering","default"
"57f5968f-a13f-48e5-8e7b-434ec8c25e2e","h264dec-ldecod","mediabench","cabac.c","1501","readRunLevel_CABAC","default"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_decode_parameters.c","191","SKP_Silk_decode_parameters","default"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","mv-search.c","250","SetupLargerBlocks","v1.1"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","image.c","2242","PaddAutoCropBorders","default"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","scanner.c","1252","Pr","v1.3"
"2d51d50d-c14d-48f0-a86f-23483f3610b3","433.milc","spec2006","gauge_stuff.c","243","imp_gauge_force","v1.1"
"759525ae-abb1-46e5-934f-2fa0c62b73eb","cjpeg","mediabench","jidctint.c","171","jpeg_idct_islow","default"
"d6893d2d-e80a-41a2-97d5-a68e57ec24d6","255.vortex","spec2000","grp0.c","566","Grp_DeleteRgn","v1.3"
"6e40097d-2b14-4901-9af0-05222ee69368","chebyshev","netlib","chebyshev.c","161","chebyshev_interpolant","default"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","dct.c","8292","ieee1180_test_block","default"
"c0c75422-f85a-42c7-b178-a9c06e29a5b1","DC","NPB","jobcntl.c","293","NumberOfOnes","2.3-OpenACC-C"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","owl.c","4407","owl_lively","v1.1"
"abf501a4-8f47-4a59-b1a0-44b00a72fe27","mozjpeg","GitApps","jidctint.c","596","jpeg_idct_6x6","default"
"f22d52b9-f79e-4747-b37c-4eed87681ccc","libdeep","libraries","lodepng.c","5081","filterScanline","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","1687","s171","default"
"968643b8-9101-4005-a503-9ad0540a3e99","crystalMk","ASC-llnl","Crystal_pow.c","37","Crystal_pow","v1.0"
"f22d52b9-f79e-4747-b37c-4eed87681ccc","libdeep","libraries","autocoder.c","560","autocoder_plot_weights","default"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_warped_autocorrelation_FIX.c","80","SKP_Silk_warped_autocorrelation_FIX","default"
"b0ae4577-72b2-443a-aa4b-bc72c86cb93d","186.crafty","spec2000","init.c","1052","InitializePawnMasks","v1.3"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","string.c","1972","FuncSplitString","default"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","regcomp.c","623","S_cl_or","v1.1"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","plist.c","2363","IsPossPlist","default"
"7cf1d9da-8101-42bf-be41-27a23ef8d4e4","171.swim","spec2000","swim.c","209","MAIN","v1.3"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","macroblock.c","2256","writeIntra4x4Modes","default"
"3112ff97-1a98-4a8a-8aa2-a89a0e510e20","IRSmk","ASC-llnl","utility.c","188","init","v1.0"
"81ab6c67-c756-4778-a5be-b95e3680cd22","svd3","cortexsuite","main.c","90","main","default"
"26a39633-5b80-4207-a8ce-f1057a313a5b","SP","NPB","sp.c","1531","compute_rhs","2.3-OpenACC-C"
"9e7a6c2f-6520-4cae-a913-f01fa1b0f93e","gsm","mediabench","rpe.c","275","APCM_quantization","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","mv-search.c","274","SetupLargerBlocks","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","4387","s422","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","permutat.c","411","LtPerm22","default"
"fe7035dc-c130-487e-891d-ea770ea09355","Ray_trace","ALPBench","tgafile.c","124","writetgaregion","v1.0"
"daccab2c-ec58-41c9-beea-f15be508436a","pifft","FreeBench","fftsg.c","1238","cftf1st","default"
"26166dea-4a8b-479a-a5d8-04b381eb077a","482.sphinx3","spec2006","vector.c","256","vector_maha_precomp","v1.1"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","finfield.c","1349","ProdIntFFE","default"
"c3f1334a-f0c9-44bc-a75e-4c9b5ebad27b","livermore","livermore","lloops.c","1795","endloop","default"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","dering.c","289","od_dering","default"
"b0615fd8-258b-4e7f-916d-713523bfd740","pcompress2","FreeBench","uncompress.c","133","do_debwe","default"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","surround.c","267","compute_surroundings","v1.1"
"93f9b0b4-3ff4-47f6-bedb-7899b0365b0f","IS","NPB","is.c","316","full_verify","2.3-OpenACC-C"
"1ca437bd-b7fb-40b0-b6ac-15d9621ef7b2","lda","cortexsuite","cokus.c","103","seedMT","default"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","moves.c","1092","f_in_check","v1.1"
"8437441e-5a5d-4f08-b03a-e308d57885a7","lame","libraries","gain_analysis.c","496","GetTitleGain","default"
"45b5111a-30d1-414a-ac0a-5c58f1d51f37","MPGenc","ALPBench","predict.c","658","clearblock","v1.0"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_sort.c","138","SKP_Silk_insertion_sort_increasing_all_values","default"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","h263.c","784","get_p_cbp","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","974","s114","default"
"673e5d6c-68c6-48e5-8c7f-3ca2da9cc9d7","srr","cortexsuite","SystemMatrices.c","394","CalculateA","default"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","mv-search.c","298","SetupLargerBlocks","default"
"689c1710-8156-4e21-8d3c-1e3a542e629c","sphinx","cortexsuite","fe_sigproc.c","570","fe_hamming_window","default"
"97bc8b56-4f5c-4409-b1e7-8805673330e2","twolame","libraries","psycho_1.c","184","psycho_1_hann_fft_pickmax","default"
"2c6f1989-b804-4de3-a27f-5d3a22ef7df4","libpng","libraries","pngrtran.c","4486","png_do_expand","default"
"964f604f-1cd7-4f00-adf9-cef96b121606","456.hmmer","spec2006","vectorops.c","88","FAdd","v1.1"
"9e7a6c2f-6520-4cae-a913-f01fa1b0f93e","gsm","mediabench","rpe.c","52","Weighting_filter","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","finfield.c","1317","ProdFFEInt","default"
"2c6f1989-b804-4de3-a27f-5d3a22ef7df4","libpng","libraries","pngrtran.c","4273","png_do_expand_palette","default"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_noise_shape_analysis_FIX.c","402","SKP_Silk_noise_shape_analysis_FIX","default"
"1f71e097-a54f-4e21-aa18-60c01ec75f66","libsndfile","libraries","xi.c","1139","dles2f_array","default"
"a577aec7-3161-48d5-a2c3-4aa8edb5d98a","jacobi","netlib","jacobi_eigenvalue_prb.c","243","test03","default"
"54654ab6-2bc0-4aaa-93b9-19f024a64a01","flac","libraries","lpc.c","1221","FLAC_lpc_restore_signal_wide","default"
"19f5583c-6036-4029-b06b-e97ce29d7bc4","rasta","mediabench","noise_est.c","537","create_filt","default"
"6b0d5ead-2879-4fcb-88aa-41cacefa55bd","CG","NPB","cg.c","290","main","2.3-OpenACC-C"
"abf501a4-8f47-4a59-b1a0-44b00a72fe27","mozjpeg","GitApps","jidctint.c","1483","jpeg_idct_12x12","default"
"5146769f-df15-403c-8489-6b25eb397efa","libogg","libraries","framing.c","360","ogg_stream_iovecin","default"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","utf8.c","746","Perl_utf8_to_bytes","v1.1"
"aeac982e-58a5-4135-866e-0ad1de6e761d","401.bzip2","spec2006","decompress.c","347","BZ2_decompress","v1.1"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","mv-search.c","273","SetupLargerBlocks","default"
"9af1ca71-3607-4838-8070-9eb15bd2ae15","253.perlbmk","spec2000","pp.c","2364","Perl_pp_lc","v1.3"
"783c6bab-eb6f-417b-9e36-d5138c362a39","datamining_correlation","polybench","correlation.c","110","kernel_correlation","4.1"
"26166dea-4a8b-479a-a5d8-04b381eb077a","482.sphinx3","spec2006","mdef.c","730","mdef_init","v1.1"
"26a39633-5b80-4207-a8ce-f1057a313a5b","SP","NPB","sp.c","2581","y_solve","2.3-OpenACC-C"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","block.c","1307","dct_chroma","default"
"6e40097d-2b14-4901-9af0-05222ee69368","chebyshev","netlib","chebyshev_prb.c","115","test01","default"
"97bc8b56-4f5c-4409-b1e7-8805673330e2","twolame","libraries","psycho_4.c","457","psycho_4","default"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","ac3enc.c","468","mdct512","default"
"54654ab6-2bc0-4aaa-93b9-19f024a64a01","flac","libraries","lpc.c","1003","FLAC_lpc_restore_signal","default"
"689c1710-8156-4e21-8d3c-1e3a542e629c","sphinx","cortexsuite","fe_sigproc.c","529","fe_create_hamming","default"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","mpegaudio.c","270","idct32","default"
"57f5968f-a13f-48e5-8e7b-434ec8c25e2e","h264dec-ldecod","mediabench","macroblock.c","934","read_one_macroblock","default"
"26a39633-5b80-4207-a8ce-f1057a313a5b","SP","NPB","sp.c","751","initialize","2.3-OpenACC-C"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","1822","s176","default"
"facfe86b-107f-4487-8ae3-a453312a0b9f","435.gromacs","spec2006","invblock.c","45","make_invblock","v1.1"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","vec8bit.c","4877","ReduceCoeffsVec8Bit","default"
"facfe86b-107f-4487-8ae3-a453312a0b9f","435.gromacs","spec2006","innerc.c","2834","inl1020","v1.1"
"061a23ae-0741-4f06-b402-032735e96352","301.apsi","spec2000","apsi.c","9027","rfftf1","v1.3"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","1857","s211","default"
"8fe11be2-f2d0-45c8-b720-de3cde6b169d","cnn","cortexsuite","MNistDoc.c","691","CalculateHessian","default"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","macroblock.c","2799","write_one_macroblock","v1.1"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","surround.c","223","compute_surroundings","v1.1"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","moves.c","418","check_legal","v1.1"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_resampler_private_down_FIR.c","44","SKP_Silk_resampler_private_down_FIR_INTERPOL0","default"
"8437441e-5a5d-4f08-b03a-e308d57885a7","lame","libraries","psymodel.c","692","vbrpsy_compute_fft_l","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","precond.c","119","setpcmo_pre","2.3-OpenACC-C"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","dct.c","8488","compute_mse","default"
"26166dea-4a8b-479a-a5d8-04b381eb077a","482.sphinx3","spec2006","mdef.c","786","mdef_sseq2sen_active","v1.1"
"689c1710-8156-4e21-8d3c-1e3a542e629c","sphinx","cortexsuite","cmn.c","172","cmn","default"
"143b62e2-2cf7-4f05-a541-4876545e473f","medley-deriche","polybench","deriche.c","118","kernel_deriche","4.1"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","trans.c","3133","ProdTrans22","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","set.c","604","FuncREM_SET","default"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","mv-search.c","289","SetupLargerBlocks","v1.1"
"e36e760a-bc0d-40db-9d8f-f08f642362e1","MG","NPB","mg.c","1079","zran3","2.3-OpenACC-C"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","rate.c","241","od_blog64","default"
"b53a2031-612b-4e8f-9b08-056c618c627c","300.twolf","spec2000","uloop.c","639","combination","v1.3"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","regcomp.c","4306","S_regclass","v1.1"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","946","s1113","default"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","moves.c","1168","f_in_check","v1.1"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","4582","s443","default"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","mpegaudio.c","127","MPA_encode_init","default"
"e90955a5-6c8c-409d-af83-2c5778d5419e","256.bzip2","spec2000","bzip2.c","2156","sortIt","v1.3"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","pp_pack.c","1078","S_unpack_rec","v1.1"
"26a39633-5b80-4207-a8ce-f1057a313a5b","SP","NPB","sp.c","2611","y_solve","2.3-OpenACC-C"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","neval.c","432","std_eval","v1.1"
"c3f1334a-f0c9-44bc-a75e-4c9b5ebad27b","livermore","livermore","lloops.c","937","kernels","default"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","mpeg12.c","802","ff_mpeg1_encode_init","default"
"7cf1d9da-8101-42bf-be41-27a23ef8d4e4","171.swim","spec2000","swim.c","416","calc1","v1.3"
"c3f1334a-f0c9-44bc-a75e-4c9b5ebad27b","livermore","livermore","lloops.c","1898","endloop","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","transform8x8.c","1545","dct_luma8x8","default"
